Préfecture,Arrondissement,Code Zone,Zone déchiffrée,Type de bien,État,Condition / Zonage,Prix Terrain au m² (DH),dist_education_min_m,dist_banque_min_m,dist_sante_min_m,dist_commerce_min_m,dist_transport_min_m,dist_environnement_min_m,nb_nuisance_500m,dist_nuisance_min_m,dist_autoroute_min_m,dist_voie_primaire_min_m,dist_voie_secondaire_min_m,dist_boulevard_principal,nb_axes_500m,dist_tram,nb_stations_1km,temps_transport_centre,temps_CFC,temps_Maarif,temps_SidiMaarouf,temps_port,nb_ecoles_1km,dist_ecole,densite_education,nb_sante_1km,dist_clinique,nb_restaurants_500m,nb_commerces_1km,nb_banques_1km,dist_mer,dist_parc,surface_verte_1km,nb_nuisance, Densite_pop_km2, Part_population_15_59_ans, Taille_de_ménage, Taux_activité, Taux_chômage, Part_salariés_parmi_actifs, Taux_analphabétisme, Part_population_niveau_études_supérieur, Taux_croissance
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN6,"Hay Palestine (Belvédère Est délimité par Bd Emile Zola), Hay La Gare, Quartier Bahmad",Terrain ZI,Loti,<= à R+5,19000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN6,"Hay Palestine (Belvédère Est délimité par Bd Emile Zola), Hay La Gare, Quartier Bahmad",Terrain ZI,Loti,> à R+5,24500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN7,"Belvédère Sud délimité par Rue Ifni, Bd Ibn Tachfine et Rte des Ouled Ziane, Lot Mazzella",Appartement,Ancien,,9000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN7,"Belvédère Sud délimité par Rue Ifni, Bd Ibn Tachfine et Rte des Ouled Ziane, Lot Mazzella",Appartement,Récent,,11000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN7,"Belvédère Sud délimité par Rue Ifni, Bd Ibn Tachfine et Rte des Ouled Ziane, Lot Mazzella",Appartement,Neuf,,12000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN7,"Belvédère Sud délimité par Rue Ifni, Bd Ibn Tachfine et Rte des Ouled Ziane, Lot Mazzella",Terrain ZI,Loti,,19000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN8,"Triangle délimité par la voie de Chemin de Fer, Rue des Oudaya et Bd Ibn Tachfine : Centrale Laitière et voisinage, Rce Mawada, Rce Al Abrar, Hay Chadia, Rce Venise",Appartement,Ancien,,7500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN8,"Triangle délimité par la voie de Chemin de Fer, Rue des Oudaya et Bd Ibn Tachfine : Centrale Laitière et voisinage, Rce Mawada, Rce Al Abrar, Hay Chadia, Rce Venise",Appartement,Récent,,8500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN8,"Triangle délimité par la voie de Chemin de Fer, Rue des Oudaya et Bd Ibn Tachfine : Centrale Laitière et voisinage, Rce Mawada, Rce Al Abrar, Hay Chadia, Rce Venise",Appartement,Neuf,,9500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN8,"Triangle délimité par la voie de Chemin de Fer, Rue des Oudaya et Bd Ibn Tachfine : Centrale Laitière et voisinage, Rce Mawada, Rce Al Abrar, Hay Chadia, Rce Venise",Terrain ZI,Loti,<= à R+5,14000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN8,"Triangle délimité par la voie de Chemin de Fer, Rue des Oudaya et Bd Ibn Tachfine : Centrale Laitière et voisinage, Rce Mawada, Rce Al Abrar, Hay Chadia, Rce Venise",Terrain ZI,Loti,> à R+5,16000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Appartement,Ancien,,7500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Appartement,Récent,,8500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Appartement,Neuf,,9500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Maison,Ancien,,12000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Maison,Récent,,12000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN9,"Quadruple délimité par Rue Sergent Med Moussaoui, Bd Ibn Tachfine, Les Cimétières et Rte des Ouled Ziane : Ain Borja, Cité Oualed Ziane, Lot Laâyoune, Rce Yassine (angle Rte des Ouled Ziane et Bd Hassan Alaoui), Hay Amine, Hay Souarat, Hay Arsalane, Rce Assalam, Rce Smail, Rce Amane, Rce Salam (FAR), Quartier les Camps",Maison,Neuf,,12000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Terrain ZI,Loti,<= à R+3,12000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Terrain ZI,Loti,> à R+3,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Appartement,Ancien,,7500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Appartement,Récent,,10000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Appartement,Neuf,,11000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Terrain ZI,Loti,<= à R+5,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN10,"Quadruple délimité par Rue Ifni (Ouest), Bd Ibn Tachfine (Nord), Rue Sergent Med Moussaoui (Est) et Rte des Ouled Ziane (Sud) : Rce Les Jardins de Belvédère, GH Al Majd, Quartier Douane",Terrain ZI,Loti,> à R+5,16500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Appartement,Ancien,,8000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Appartement,Récent,,9000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Appartement,Neuf,,10000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Maison,Ancien,,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Maison,Récent,,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN11,Hay Tissir 2 (Tissir 1 relève de l'Arrondissement Al Fida),Maison,Neuf,,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Terrain ZI,Loti,,15000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Appartement,Ancien,,7500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Appartement,Récent,,8500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Appartement,Neuf,,9500.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Maison,Ancien,,13000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Maison,Récent,,13000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN12,"Hay Jamal, Lot Ghizlane",Maison,Neuf,,13000.0,237.0,96.0,123.0,69.0,109.0,59.0,7.0,30.0,958.0,394.0,108.0,394.0,48.0,109.0,17.0,6.0,22.3,7.5,20.7,4.8,2.0,237.0,0.64,12.0,545.0,32.0,14.0,28.0,1076.0,185.0,102672.0,30.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Terrain ZI,Loti,,13000.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Appartement,Ancien,,7500.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Appartement,Récent,,8500.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Appartement,Neuf,,9500.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Maison,Ancien,,12000.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Maison,Récent,,12000.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
Ain Sebaâ Hay Mohammadi,Roches Noires,CN-RN13,"Hay Hakam, Hay Laâyoune, Douar Oulad Harres, Hay Minou, Hay Adil, Hay Al Massira, Hay Dakhla, Hay Lamyaâ, Quartier les Cimétières, Hay Azzeddine, Hay Mourad",Maison,Neuf,,12000.0,618.0,388.0,228.0,252.0,0.0,242.0,8.0,54.0,341.0,5.0,200.0,5.0,61.0,371.0,16.0,4.3,21.2,7.4,19.2,6.3,8.0,618.0,2.55,14.0,228.0,14.0,16.0,26.0,1718.0,434.0,98350.0,25.0,14578,61.0,3.2,45.8,16.4,76.5,7.4,29.8,-9.4
