osm_id,osm_type,type_vert,name,lat,lon,surface_m2
243836879,way,pitch,,33.59812506,-7.63495288,188.7
243836880,way,pitch,,33.59808978,-7.63539196,200.0
243836883,way,pitch,,33.5983483,-7.634753055555556,360.9
243906147,way,forest,,33.564793735,-7.55525568,7934.6
243914766,way,garden,,33.5623691,-7.55810874,620.1
243914767,way,garden,,33.56258604,-7.5572356,689.8
243914768,way,garden,,33.56183706,-7.55757598,603.2
243914769,way,garden,,33.562656614285714,-7.556106514285714,876.3
243914770,way,garden,,33.561275942857144,-7.554864457142857,876.3
243914771,way,garden,,33.561031414285715,-7.556920857142857,876.2
244038199,way,park,,33.557486725000004,-7.5596301,212.9
244038200,way,park,,33.55732098,-7.55931658,1323.1
244038201,way,park,,33.55791051666667,-7.55859505,2124.6
244038202,way,park,,33.560061875,-7.555151575,4252.6
244042399,way,park,,33.56015338,-7.55743074,316.4
244042400,way,park,,33.56002786,-7.55650108,470.7
244042401,way,park,,33.55954522,-7.55776874,474.0
244052025,way,grass,,33.5602739,-7.56240371,1032.7
248378001,way,park,Jardin ALECSO ⵜⵓⵔⵜⵉⵜ ⵏ ⴰⵍⵉⵙⴽⵓ حديقة اليكسو,33.550466155555554,-7.566590044444444,61912.5
248598265,way,forest,,33.46958917435897,-7.5481545974358975,1089024.5
249545470,way,grass,,33.54685476607143,-7.645897466071428,13001.7
250410011,way,park,,33.52584691052632,-7.643563784210526,54492.9
250426635,way,park,Parc l'Hermitage,33.564903585,-7.61281929,106541.9
251785085,way,grass,,33.52553104347826,-7.656626543478261,61572.7
261972103,way,forest,,33.5053508,-7.62474098,53817.0
272993168,way,garden,حديقة الجيش الملكي,33.59605018333333,-7.624124166666666,3728.8
274182685,way,park,Parc Wifaq,33.5579288,-7.687847485714285,9386.6
284533535,way,grass,,33.576452796296294,-7.707360103703704,28246.6
301589277,way,forest,,33.550351026923074,-7.648927115384615,73709.8
306143887,way,garden,,33.598746021428575,-7.61210015,4319.0
306143891,way,garden,,33.598045971428576,-7.611987257142857,1294.7
307038331,way,pitch,,33.59425616,-7.57963674,1150.2
307316508,way,grass,,33.63272944,-7.50062434,439.8
307922650,way,garden,Jardin Ibn El Awam Al Andaloussi,33.57401708333333,-7.519333866666667,2418.7
308316940,way,grass,Place de l'Unite Africaine,33.58958852,-7.62577981,296.6
326452358,way,playground,,33.51067915714285,-7.611452592857143,2830.7
371934006,way,pitch,,33.53377922,-7.67523016,10153.7
379401893,way,park,,33.546634675,-7.5960944375,3765.2
380068353,way,park,Jardin Casa-Voyageurs,33.590027325,-7.592219445833333,4612.2
380068355,way,park,Jardin Casavoyageurs,33.59024656206896,-7.591729348275862,10013.6
387709141,way,grass,,33.54775575882353,-7.644445682352941,5641.7
387709146,way,grassland,,33.543325458064515,-7.64786230967742,133090.0
387709147,way,grassland,,33.535348275000004,-7.665846425,30462.7
387709150,way,farmland,,33.49636155087719,-7.6935536578947366,1373312.5
387709153,way,grass,,33.52172863333333,-7.661527188888889,67404.6
387709155,way,grass,,33.517597432692305,-7.663215994230769,329007.3
387709157,way,scrub,,33.53713161428571,-7.688634685714286,51881.6
387709162,way,grassland,,33.48777608636364,-7.684376636363637,515418.2
387709163,way,grassland,,33.44899083333333,-7.669807061904762,1568415.1
387709166,way,grassland,,33.50347382647059,-7.6758242823529415,203313.4
387709167,way,farmland,,33.459177257142855,-7.6484631,17553.3
387709168,way,grassland,,33.541014825,-7.6811236875,15805.4
387709170,way,grass,,33.5470398625,-7.6462,3978.7
387709171,way,grass,,33.498151441666664,-7.686671020833334,21603.6
389456644,way,scrub,,33.571861057142854,-7.702057271428571,65066.2
389456648,way,wood,,33.54715646428571,-7.64356645,3327.8
389456649,way,grass,,33.546231928,-7.645374328,2044.5
389456650,way,wood,,33.58218612307692,-7.694192388461539,63189.4
389456651,way,grassland,,33.49052736153846,-7.688082484615385,270683.6
389456655,way,park,,33.55245813125,-7.6310616125,7845.0
389456667,way,grassland,,33.49503154827586,-7.680568762068965,283339.3
389456674,way,grassland,,33.48291789636364,-7.702965774545454,604836.3
389456678,way,grassland,,33.49363567692308,-7.6898648384615385,79719.0
390325913,way,wood,,33.62712034285714,-7.451414714285715,32069.3
390654057,way,garden,,33.59481436,-7.61878056,241.6
390654058,way,garden,,33.59457462857143,-7.619272057142857,191.3
390654059,way,garden,,33.59521194,-7.61832192,72.7
391648408,way,grassland,,33.502277445652176,-7.686405130434783,29025.0
391652466,way,grass,,33.48127550833333,-7.673504256666667,375970.7
391652467,way,grass,,33.49958166842105,-7.662156857894737,45561.8
391668691,way,grass,,33.52671556060606,-7.55687566060606,644067.5
391668705,way,grass,,33.53830854615385,-7.562274792307692,370568.6
392168150,way,scrub,,33.458563098,-7.613782536,516103.9
392187160,way,grassland,,33.48741615,-7.675748075,173320.5
392187167,way,grassland,,33.51373719,-7.557477755,165184.2
392187171,way,grassland,,33.48272324,-7.69868431,26374.8
392187175,way,wood,,33.46131748333333,-7.521333633333334,5591.9
392187178,way,grassland,,33.4834936875,-7.69350237,143626.5
392187184,way,wood,,33.460857770588234,-7.518333888235294,30841.2
392187207,way,wood,,33.451155982352944,-7.520639388235294,19516.0
392340943,way,wood,,33.50696375925926,-7.565885711111111,18257.2
392468635,way,park,,33.600029660000004,-7.63722042,251.2
392475295,way,park,,33.6031379,-7.6376682,1312.7
392540595,way,grassland,,33.46916494736842,-7.714933363157895,259624.7
392540597,way,grassland,,33.46331663684211,-7.716712710526315,106036.8
392662266,way,forest,,33.551507914285715,-7.457460928571429,35392.6
392673990,way,forest,,33.575462909375,-7.472902228125,362224.4
395619175,way,garden,Espace Mohamed Zenbiba فضاء محمد زنبيبة,33.56082288461538,-7.563868469230769,2836.1
396332775,way,pitch,,33.57805986,-7.6166727,7368.0
401295493,way,grass,,33.629153886666664,-7.48720314,193013.1
402790038,way,grass,,33.587647036363634,-7.635928581818182,66.0
402790039,way,grass,,33.587849066666664,-7.636057695238095,95.0
403382606,way,grass,,33.53879025909091,-7.576940831818182,35855.7
403382607,way,pitch,Espace Sportif Yasmina,33.53909934,-7.57706712,1843.8
403382637,way,park,,33.56003124285714,-7.5716226,20777.8
403450756,way,park,,33.54315092,-7.57137274,693.9
403450801,way,garden,,33.544707833333334,-7.571687883333333,2848.1
403450810,way,park,,33.54175182857143,-7.568844671428572,1006.3
414441543,way,grassland,,33.59446481621622,-7.673797332432432,90777.4
414442712,way,park,Parc Dawliz,33.60336824117647,-7.6594518970588235,9897.8
414741137,way,garden,,33.595035191836736,-7.666815879591836,25894.4
416247591,way,pitch,,33.57394328,-7.63534816,901.2
416247855,way,forest,,33.568728285714286,-7.635220157142857,5418.2
416247903,way,forest,,33.56780953636363,-7.635170118181819,1600.5
417987213,way,grass,Rond-point Bachkou مدار باشكو,33.560970563414635,-7.626264590243903,3732.2
418856559,way,park,Jardin Chaïbia Talal,33.58241395833333,-7.6211699,6588.5
419309113,way,park,Jardin des Arènes,33.588919826,-7.639573326,3392.5
419309114,way,park,Parc les Iris,33.588482825,-7.63711984,3160.6
419338715,way,forest,,33.591340358064514,-7.599971874193549,7405.5
419544857,way,pitch,,33.573310400000004,-7.58688426,2531.2
419755333,way,pitch,,33.55636616,-7.63774776,687.2
419755344,way,pitch,,33.5565277,-7.63710014,645.2
419755462,way,pitch,,33.55648008,-7.63732918,717.5
419755484,way,pitch,,33.55647446,-7.63753596,660.2
420134653,way,pitch,,33.53692366,-7.63125226,7693.1
420139205,way,pitch,Centre De La Jeunesse Et Sports,33.56583102,-7.60442436,8632.8
420153870,way,pitch,,33.574213379999996,-7.6288179,6546.9
420358041,way,pitch,,33.573896420000004,-7.57098972,6995.4
420390130,way,pitch,,33.55603292,-7.58365168,6088.8
420390183,way,pitch,,33.55734328,-7.5655861,4562.8
420390198,way,pitch,,33.55472218,-7.5682969,539.1
420390225,way,pitch,,33.55494428,-7.5674662999999995,506.8
420390228,way,pitch,,33.55493854,-7.5693791599999996,6038.6
420390229,way,pitch,,33.55603814,-7.5677069,6914.2
420390242,way,pitch,,33.55218186,-7.56781028,5586.2
420390245,way,pitch,,33.55469662,-7.56811046,551.8
420390267,way,pitch,,33.55497354,-7.56767958,580.6
420390288,way,pitch,,33.55466374,-7.56790034,483.0
420411944,way,pitch,,33.56748452,-7.53301132,2838.1
420923854,way,grass,Place Oued Al Makhazine,33.595449695,-7.624782065,287.0
421651460,way,park,Place Sraghna,33.56931362857143,-7.601283071428571,2288.5
424323691,way,pitch,Complexe Sportif al Wahda,33.56206108,-7.58690366,6114.4
424324237,way,park,,33.555593611111114,-7.5832141222222225,33024.9
424324239,way,pitch,,33.554351520000004,-7.58728554,1024.7
425094808,way,park,,33.55184274,-7.5934919,327.1
425094811,way,park,,33.55114508571428,-7.592597028571428,1180.7
425094832,way,grass,Lydec D.,33.54775821923077,-7.585801676923077,10431.0
425094890,way,park,,33.54784113,-7.58811398,7020.7
425095785,way,park,,33.607617760000004,-7.51493722,4970.6
427242326,way,park,Jardin Val d'Anfa,33.59158331904762,-7.6537305714285715,9901.6
428061724,way,park,,33.57031655714286,-7.530208171428572,6106.0
444127957,way,pitch,,33.59905632,-7.56789172,1967.4
444128454,way,park,,33.598739555555554,-7.5693640888888885,684.6
444128455,way,park,,33.599083525000005,-7.56995955,1384.4
444128456,way,park,,33.5991686,-7.568925,980.4
444416776,way,park,,33.598296233333336,-7.569275755555555,471.1
444950183,way,park,,33.599265977777776,-7.565301844444445,1589.4
460841542,way,park,,33.53572416,-7.7366285,672.3
460841550,way,park,,33.53493216,-7.7381993200000005,610.9
463302440,way,pitch,,33.603543439999996,-7.5062472,8413.6
463388114,way,park,oued eddahab jardin,33.54341712,-7.56469148,1050.4
466538204,way,golf_course,Casa Green Golf Club,33.48851272815534,-7.590834758252427,885904.9
469981729,way,grassland,,33.456579153571425,-7.638546942857142,179874.7
470810491,way,grass,,33.51981295,-7.5555045000000005,28424.4
470810493,way,grass,,33.51823601666666,-7.5550414833333335,23585.6
470810530,way,grassland,,33.517889410126585,-7.749175735443038,845568.4
470810580,way,park,,33.563630053846154,-7.579845392307693,70309.4
471145562,way,park,Jardin Mohamed Abdou حديقة محمد عبده,33.583147435294116,-7.627282335294118,5010.2
471301728,way,garden,,33.45305258,-7.71808396,20356.3
471301750,way,garden,,33.4511507,-7.7167854,9521.9
471301752,way,garden,,33.44989182,-7.71231416,21092.0
471301841,way,garden,,33.44988002,-7.72156856,4887.0
471301856,way,garden,,33.44975042,-7.71639648,8394.0
471301866,way,garden,,33.45327062,-7.71920582,9995.9
471310088,way,garden,,33.4574164,-7.7192147,10641.0
471310091,way,garden,,33.45924118,-7.7110977400000005,4534.2
471310097,way,garden,,33.44996528,-7.7043874,10384.9
471310102,way,garden,,33.45228082,-7.70196054,12332.6
471310107,way,garden,,33.45627872,-7.7183652,9096.6
471310109,way,garden,,33.453420980000004,-7.7028998,10252.2
471310115,way,garden,,33.455966716666666,-7.699357833333333,36416.1
471310116,way,garden,,33.4522605,-7.7033989400000005,10598.5
471310117,way,garden,,33.4517124,-7.70647648,6810.1
471310127,way,garden,,33.45440414,-7.72382792,8104.2
471310129,way,garden,,33.45855824,-7.71034914,2729.4
471310130,way,garden,,33.450590016666666,-7.7069967833333335,6112.6
471310131,way,garden,,33.45284444,-7.70315236,9832.6
471310134,way,garden,,33.47354465,-7.706818683333333,7824.2
471310136,way,garden,,33.4761396,-7.704278754545454,14767.3
471310143,way,garden,,33.4733635,-7.705394,18582.4
471310145,way,garden,,33.44964698,-7.7073683200000005,6103.0
471310146,way,garden,,33.45884956,-7.710670680000001,2685.4
474866494,way,garden,,33.4869218,-7.5863460636363635,124002.5
474866497,way,garden,,33.49713534,-7.62454744,2802.4
474866498,way,garden,,33.469493254545455,-7.598770190909091,5698.5
474866499,way,garden,,33.48505399298246,-7.592370236842105,286466.0
474866500,way,grassland,,33.55633729,-7.52232052,237001.3
474866504,way,garden,,33.46846672,-7.5961621599999996,4186.3
474866506,way,garden,,33.47070302,-7.5998515399999995,2369.3
474866507,way,garden,,33.49331245,-7.596794202777778,144587.3
474866508,way,garden,,33.46631711333333,-7.602641173333334,7937.5
474866509,way,garden,,33.49016125,-7.626372766666667,9859.0
474866510,way,golf_course,,33.47851456451613,-7.594476412903226,302917.8
474866511,way,garden,,33.46962487222223,-7.599920405555555,9336.5
474866512,way,garden,,33.466282344444444,-7.602000988888889,4330.3
474866513,way,garden,,33.46908518421053,-7.606905852631579,57833.5
474866514,way,garden,,33.489284033333334,-7.6226379,13232.3
474866516,way,garden,,33.46695314,-7.6040231,9942.6
474866519,way,garden,,33.492295899999995,-7.628601222222223,20518.4
474866520,way,garden,,33.470950433333336,-7.600450716666667,2936.8
474866521,way,garden,,33.47126538153846,-7.6061149015384615,237270.2
474866522,way,garden,,33.489836151351355,-7.58650274054054,185419.8
474866523,way,garden,,33.467040181818184,-7.596243540909091,16552.5
474866526,way,garden,,33.461909164285714,-7.603310828571429,22966.5
474866531,way,garden,,33.4671259,-7.602769016666667,3036.7
474866532,way,garden,,33.480480381132075,-7.5977357716981135,419540.6
474866533,way,garden,,33.47284011666667,-7.600454383333333,8006.2
474866534,way,garden,,33.49335746,-7.62806606,10967.6
474866535,way,golf_course,,33.48395462916667,-7.600543847916667,316021.1
474866536,way,garden,,33.499423928571424,-7.625799057142857,7898.2
474866539,way,garden,,33.47027312,-7.59828966,3480.5
474866540,way,garden,,33.46894915882353,-7.602690094117647,30758.1
474866542,way,garden,,33.46955103333334,-7.597376916666667,4730.9
474866543,way,garden,,33.46604787,-7.60153938,4765.1
474866545,way,garden,,33.47019302857143,-7.600416328571429,2226.9
474866549,way,garden,,33.47137033333333,-7.5999044,4815.8
474866551,way,garden,,33.48607775,-7.608133175,16705.3
474866553,way,garden,,33.46869614375,-7.59816625,13545.7
474866555,way,garden,,33.470434006896554,-7.600687768965518,14885.1
474866559,way,garden,,33.48846151666667,-7.6093759,49992.2
474866560,way,garden,,33.4887998,-7.6262473,3997.0
474866561,way,garden,,33.4934889,-7.62676048,9476.5
474866562,way,garden,,33.466497159999996,-7.60338366,3555.2
474866563,way,garden,,33.49084872,-7.6239004,8360.2
474907295,way,wood,,33.4999741125,-7.6596956625,4314.4
477386886,way,wood,,33.48616648461538,-7.630980761538462,10021.4
477386889,way,residential,,33.460552363157895,-7.64828622631579,90794.2
477386910,way,wood,,33.451364983333335,-7.6523007666666665,5411.3
477386958,way,farmland,,33.471546875,-7.6504007000000005,39842.0
477386962,way,farmland,,33.47201483571428,-7.653615478571429,43228.0
477386965,way,farmland,,33.471119343333335,-7.647403523333334,65090.7
477554043,way,park,Parc du Plateau Vert حديقة الهضبة الخضراء,33.575505973913046,-7.535681486956522,119923.8
477554045,way,grass,,33.57401628888889,-7.532509733333334,32711.3
477554277,way,scrub,,33.57777076428572,-7.527046528571429,51830.8
477554467,way,grass,,33.57379818333333,-7.53707985,4314.1
477554468,way,scrub,,33.573213768181816,-7.5402577636363635,87885.9
477554779,way,grass,,33.56799156341464,-7.57473261707317,146944.0
477555535,way,scrub,,33.55861069444445,-7.591564861111111,112973.4
477555536,way,grass,,33.55770974,-7.59463354,3100.6
477555537,way,park,Jardin des Capitales et des Villes Islamiques,33.55610843636364,-7.595171190909091,41435.3
477555538,way,grass,,33.55339982,-7.59553814,577.1
477555539,way,scrub,,33.548516541666665,-7.5899055833333335,10921.1
477555540,way,park,,33.55205643846154,-7.600579815384616,27391.3
477555541,way,park,,33.55341488333333,-7.600830533333333,4736.0
477555542,way,grass,,33.555789275,-7.599828425,1259.9
477555543,way,grass,,33.55897284,-7.59537316,3907.8
477555544,way,grass,,33.55932988,-7.59366542,2721.9
477555545,way,grass,,33.56009808333334,-7.593740266666667,5024.6
477555546,way,grass,,33.5595702,-7.5953041500000005,2461.3
477555547,way,grass,,33.55144456428572,-7.608674485714285,12983.6
477555548,way,grass,,33.550442787499996,-7.6084046375,1399.3
477555549,way,grass,,33.54855488571428,-7.605611971428571,3533.4
477555757,way,park,,33.55769256666667,-7.564078573333333,544569.4
477555828,way,park,,33.5438594,-7.557473233333333,63551.8
477696063,way,park,Jardin des Hopitaux,33.57817215,-7.6238609,6204.9
477696481,way,park,Jardin Mohamed Abdou حديقة محمد عبده,33.58446098461538,-7.626505453846154,3815.6
479583896,way,grass,,33.59244520833333,-7.5485245291666665,257795.9
479804082,way,grass,,33.6031752,-7.53170814,17524.6
479804083,way,park,parc d'Aïn-Sebaâ,33.60228185,-7.530119708333333,57106.8
479804084,way,grass,,33.6041002125,-7.5286236625,7401.7
479804085,way,grass,,33.600667557142856,-7.527945214285714,7401.5
479804086,way,park,Parc d'Aïn-Sebaâ,33.599714383333335,-7.528918175,172607.4
482508453,way,grass,,33.549802549999995,-7.718015983333333,15762.1
482509004,way,forest,,33.56716075,-7.720684791666667,66876.1
482509005,way,forest,,33.56390695384616,-7.728134092307692,10508.7
482509008,way,scrub,,33.57356972,-7.702455413333333,47946.0
483107112,way,park,,33.570212614285715,-7.592066514285714,7377.0
483135339,way,grass,,33.55873249230769,-7.563061984615385,6511.6
483135390,way,grass,,33.55861213478261,-7.562378469565218,6168.7
483237145,way,park,,33.5610027,-7.605769544444445,266.4
483237359,way,park,,33.560757625,-7.6072679125,435.0
483448352,way,park,,33.597708759999996,-7.53266174,1215.5
483467175,way,park,,33.5943502,-7.53813316,1751.4
483467176,way,park,,33.59375646,-7.53776516,1629.6
483467177,way,park,,33.59525654,-7.53418202,3829.2
483467181,way,park,,33.5950183,-7.538494833333333,1702.2
483476970,way,grass,,33.60502728192771,-7.530474039759036,49913.5
483492383,way,garden,,33.580549776785716,-7.604983,24323.6
483565836,way,park,,33.55295976,-7.62846086,14585.6
483769974,way,park,,33.5973479,-7.53471682,781.4
483787565,way,park,,33.553173075000004,-7.5841490875,8049.9
483886841,way,park,,33.52838478571429,-7.616706814285714,3454.1
483886854,way,park,,33.52651418333333,-7.616592883333333,3519.7
483886870,way,park,,33.52747472,-7.61662542,3250.0
488663996,way,grass,,33.5954801,-7.60363908,187.6
491743100,way,grass,,33.607025771428575,-7.630656014285714,441.4
491749600,way,wood,,33.58773329090909,-7.665046118181818,4574.8
491755191,way,grass,,33.6104674,-7.6550693333333335,406.1
505035524,way,park,,33.57790728,-7.6047069800000004,779.0
506748039,way,grass,,33.555871366666665,-7.572220122222222,3742.5
514240622,way,park,,33.557048619999996,-7.53700662,5592.3
515227384,way,park,Parc Hay Hassani,33.57111982,-7.67863568,9181.2
515424033,way,park,,33.565792019999996,-7.58809048,5522.8
519061848,way,grass,,33.54893893888889,-7.582934105555555,2964.8
519061849,way,grass,,33.55038954444444,-7.574534244444444,1753.0
519061850,way,grass,,33.552583127272726,-7.571818109090909,5361.1
519072689,way,grass,,33.573917125,-7.52822185,2119.8
520354530,way,pitch,,33.54754732,-7.68675106,7053.9
520737927,way,grassland,,33.5638413875,-7.636441175,16925.6
521582044,way,park,Jardin Ouad Dahab,33.54099563333333,-7.57261705,4379.5
521785989,way,park,Parc de l'Étang El Oulfa ⴰⵔⴰⵢⵔⴰⵔ ⵏ ⵓⴳⵍⵎⴰⵎ ⵍⵡⵍⴼⴰ منتزه بحيرة الألفة,33.55340904772727,-7.671170065909091,168176.8
528822116,way,grass,,33.53718592857143,-7.6639325,182.0
544580659,way,park,Parc Impasse Moudibokeita,33.56208204,-7.62625818,1012.7
544581632,way,park,Parc 2 impasse moudi bokeita,33.5622325875,-7.6264349875,852.9
544581633,way,park,Suite parc 2 impasse moudi bokeita,33.56230235,-7.626547566666667,157.9
544994611,way,park,Jardins des Hopitaux,33.5771924,-7.6232913,25355.8
549954100,way,garden,Jardin Badr,33.593972078571426,-7.6384827,1110.2
549956351,way,garden,,33.58130851111111,-7.524128855555555,490.1
549956352,way,garden,,33.58100105333333,-7.524100413333334,1071.9
549956353,way,garden,,33.58116105,-7.5237397999999995,312.5
549956354,way,garden,,33.58076333333334,-7.524161722222222,667.9
549956355,way,garden,,33.581144099999996,-7.524437985714285,391.6
549956356,way,garden,,33.58087356666667,-7.523720766666667,278.7
550290672,way,grass,,33.592067022222224,-7.4926844444444445,5183.4
550290673,way,grass,,33.59132947692308,-7.491520923076923,5637.2
550290674,way,pitch,,33.58979242,-7.4954155,1133.5
550290675,way,pitch,,33.58998536,-7.4949765,1120.8
550290676,way,grass,,33.58990004230769,-7.496531176923077,7516.3
550290677,way,grass,,33.59151421818182,-7.4948465,540.8
550290678,way,grass,,33.590119654545454,-7.4946081181818185,8988.0
550290680,way,grass,,33.58521372,-7.47994288,2313.2
550290682,way,grass,,33.58297606521739,-7.477212517391305,595.3
550290685,way,grass,,33.592406305,-7.48866303,2025.1
550290686,way,grass,,33.5886996,-7.487981142857143,2654.0
550290687,way,grass,,33.588600485,-7.485581185,348.2
550290688,way,grass,,33.585914164516126,-7.48157704516129,13231.2
550290691,way,pitch,,33.588247439999996,-7.4828684,500.7
550290692,way,pitch,,33.58801158,-7.48262844,489.9
550290693,way,pitch,,33.58781402,-7.48235308,226.4
550290694,way,pitch,,33.58772786666667,-7.481445633333333,794.6
550290696,way,pitch,,33.59025478,-7.48944662,1001.5
550290699,way,pitch,,33.59135586,-7.48835008,820.2
550290700,way,pitch,,33.59084932,-7.488042,843.5
550290713,way,pitch,,33.58165712,-7.4837665399999995,1187.4
550290714,way,pitch,,33.5814956,-7.483551139999999,1187.4
550290748,way,grass,,33.60202331666667,-7.4900166,18249.2
550290749,way,park,Jardin hay AZHAR,33.60244556666667,-7.485773441666667,21450.1
550290750,way,grass,,33.600912666666666,-7.488636526666666,9539.6
550290751,way,pitch,,33.60103822,-7.48850686,2341.2
550290752,way,grass,,33.61440180416667,-7.503237716666667,1539.3
550290753,way,grass,,33.605062,-7.504522230769231,5756.7
550290755,way,pitch,,33.604450039999996,-7.5053361800000005,2585.1
550290756,way,park,,33.60305656590909,-7.506195363636364,64362.9
550290757,way,grass,,33.60179632222222,-7.512069588888889,1792.4
550465759,way,grass,,33.59312718,-7.49722326,10442.9
550465762,way,grass,,33.556713450000004,-7.572613275,866.0
550497591,way,grass,,33.54198210714286,-7.580864821428571,7924.4
550497592,way,garden,Jardin Mosquée Al Hosna,33.543154424,-7.582472668,17897.2
550497593,way,grass,,33.5496697875,-7.584917625,7236.1
550519075,way,grass,,33.59481156,-7.619167,121.6
550519076,way,grass,,33.59476816,-7.61842752,153.3
550655414,way,grass,Place de Sidi Maârouf,33.56471307826087,-7.604065973913044,2108.6
550655461,way,grass,,33.56520308333334,-7.599951666666667,10343.3
550655464,way,grass,,33.5653689,-7.5977677,5568.2
550655465,way,scrub,,33.56320743333333,-7.595829616666666,10818.4
550656780,way,grass,,33.606455485714285,-7.510303821428572,7929.0
550656938,way,pitch,,33.60822034,-7.51054902,909.6
550656939,way,pitch,,33.60835074,-7.51029094,285.9
550656940,way,pitch,,33.6083989,-7.5101231,380.7
550657233,way,grass,,33.60340685,-7.513444075,437.5
551490630,way,park,,33.5960835,-7.53560924,5026.1
551705678,way,park,,33.609291983333335,-7.5189772,12926.8
555868115,way,pitch,Espace Sportif Ennassime,33.524144379999996,-7.6573539,7407.2
556058510,way,park,Jardin Abdelmoumen,33.56411550833333,-7.626927875,5512.0
556161915,way,grass,,33.52333529333333,-7.66165284,625.8
556162770,way,grass,,33.526343847826084,-7.6754970217391305,17284.9
556495077,way,pitch,,33.54963908,-7.63771468,7695.0
556495078,way,pitch,,33.54905636,-7.63661034,648.4
556495084,way,pitch,,33.54941698,-7.63681344,585.2
556495086,way,pitch,,33.54925768,-7.63672358,586.6
556495088,way,pitch,,33.549734380000004,-7.63617354,590.4
556495091,way,pitch,,33.54963278,-7.6365944599999995,588.8
556495094,way,pitch,,33.54978462,-7.6370197,643.7
556495097,way,pitch,,33.54994846,-7.63711112,584.9
556495099,way,pitch,,33.5496595,-7.636369279999999,618.5
556495102,way,pitch,,33.54957872,-7.6369051,600.1
556495107,way,pitch,,33.55011244,-7.6372018,621.0
556760586,way,park,Park sportif alqods,33.611147700000004,-7.48943945,10931.7
556761458,way,garden,,33.610258055555555,-7.490666233333333,13094.7
558503757,way,grass,,33.562051866666664,-7.6080507,4473.4
558503758,way,grass,,33.5621244,-7.606368325,260.9
558503759,way,grass,,33.562440625,-7.606152375000001,77.3
558503760,way,grass,,33.562373375,-7.6058084,1549.7
558509147,way,recreation_ground,,33.55927888,-7.5883619,3776.6
558509148,way,recreation_ground,,33.55970302,-7.58817558,1030.0
558509149,way,pitch,,33.56398448,-7.57654576,6155.1
559093026,way,grass,,33.6030088,-7.4880957625,19794.9
559096108,way,grass,,33.60082811111111,-7.485323322222222,636.8
559096549,way,grass,,33.6003033375,-7.485515325,2086.6
559096662,way,grass,,33.600879895,-7.486230835,77.7
559097029,way,grass,,33.6008823,-7.48646877,241.3
559097612,way,grass,,33.60102586666667,-7.486354933333334,58.9
559100034,way,grass,,33.59784908,-7.485454105,1277.3
559100471,way,grass,,33.604068315,-7.482067325,1223.1
559100789,way,grass,,33.6035512,-7.483578228571429,2197.3
559405521,way,park,Parc du marché vert,33.60601993809524,-7.538850219047619,3136.5
559405742,way,grass,Place Ahmed Mekouar,33.613798876,-7.534425204,708.1
559406192,way,grass,,33.61411043636364,-7.534305054545454,2480.2
559763468,way,grass,,33.61405705,-7.5346556,77.2
559881032,way,grass,,33.60681977142857,-7.4879253142857145,585.0
559881425,way,grass,,33.606046733333336,-7.487384033333333,681.3
559881665,way,grass,,33.606540433333336,-7.486448833333333,716.6
559881666,way,grass,,33.60731856666666,-7.487023716666667,673.7
560051848,way,park,,33.60050032,-7.483482,839.8
566342242,way,garden,,33.591798499999996,-7.617452288888889,3573.1
566345747,way,pitch,,33.53295016,-7.6721951399999995,1018.8
566345748,way,garden,,33.5329261,-7.6721976000000005,2875.2
566345749,way,garden,,33.53358938181818,-7.671041290909091,2402.2
566345750,way,garden,,33.53351432,-7.66985464,2315.5
566345751,way,garden,,33.53301938333333,-7.671048833333333,1507.2
566345752,way,garden,,33.534704624999996,-7.67355685,2419.3
566345753,way,garden,,33.536793457142856,-7.676268771428571,6550.8
566345754,way,garden,,33.53589087619048,-7.672707328571429,13092.1
571591022,way,pitch,,33.55637126,-7.5842659,512.1
571591023,way,pitch,,33.5559887,-7.58427328,497.7
571799680,way,park,,33.58631124,-7.5046504999999994,294.4
571799681,way,park,Firdaous,33.60224689166667,-7.508822808333333,23983.3
572383035,way,park,Parc de la Ligue Arabe حديقة الجامعة العربية,33.588348758974355,-7.624695964102564,262307.0
575232476,way,pitch,,33.54868504,-7.56751128,7849.3
579374139,way,pitch,,33.63462012758621,-7.456993744827586,14809.9
583691351,way,park,Jardin City Palace,33.59356426,-7.60231858,278.5
586647221,way,park,Anfa Park منتزه أنفا,33.564511131034486,-7.6567159931034485,163402.8
586883918,way,grass,,33.60193188888889,-7.482073322222222,15236.4
586883920,way,grass,,33.60463061666667,-7.486817983333333,8501.8
586883921,way,park,,33.60674014,-7.50644624,3096.3
586883922,way,garden,,33.60704572,-7.5057331000000005,3045.1
586883923,way,grassland,,33.6064609,-7.507312904761904,1673.3
586890450,way,grass,,33.59982346,-7.49088742,2938.5
586890452,way,grass,,33.59936381818182,-7.483465727272727,2312.9
590816561,way,pitch,,33.62405302,-7.48399592,9467.1
590985879,way,grass,,33.57719538333333,-7.704756083333334,366.4
590989356,way,grass,,33.625032749999995,-7.523988783333333,21242.5
590989357,way,grass,,33.623084213333335,-7.53000938,69322.2
590991914,way,grassland,,33.58524734,-7.68678475,90662.6
591676847,way,grassland,,33.5124786625,-7.6941697,48850.0
591682201,way,pitch,,33.56383106,-7.6512685,6812.7
592152253,way,park,,33.5396927,-7.5874799,442.3
592152254,way,pitch,,33.538717999999996,-7.58765488,1557.3
592174298,way,park,,33.5428963,-7.58200555,206.0
